Item,Open,Close,Volume
36,0.007971692034646913,0.011159200681527287,0.24444973470070663
37,0.010248999785487864,0.010731454752099981,0.1687118515049939
38,0.009127042234616162,0.009628678249041012,0.17060784036144216
39,0.008287793656367698,0.008824429915777796,0.13380160503820615
40,0.0094854421210607,0.010918590184083962,0.21555125613000883
41,0.011126080182644493,0.010341583581899239,0.19273206848482088
42,0.01085004701224028,0.01238227560902698,0.17450774064649757
43,0.010990286591848308,0.012720910077917258,0.16097950674376596
44,0.012466198040352691,0.012143896651451588,0.15775433259888175
45,0.012087757109248629,0.011970129985832453,0.14216141990209197
46,0.012392736939938559,0.013471683345721117,0.1713230332648894
47,0.012274754580394731,0.013362522147777278,0.11727083140914546
48,0.0119475175296406,0.012767690523772773,0.11528039769820748
49,0.012334857257369602,0.013801405303701483,0.15771383222533725
50,0.013835255739345367,0.014625703374371496,0.1343548636680123
51,0.013975495318953396,0.014117758495317032,0.11275690512883287
52,0.011464452662431984,0.010751504489506764,0.1765251634030424
53,0.010039745094277533,0.010838391234456804,0.15836832498387043
54,0.008902199306559402,0.010546544035703001,0.15188423198452639
55,0.011575759219756787,0.014209094671441075,0.26954951350480755
56,0.0145899009691451,0.015285140466051297,0.2399695531299697
57,0.014992828933720545,0.016062651266584835,0.16527076499525492
58,0.01538907427707574,0.01665080191954739,0.1576868431797304
59,0.016197153200632572,0.0159000218274626,0.13385558312941984
60,0.01526663910971883,0.01546781964258033,0.13460452074244278
61,0.015418014118360218,0.015175972443826527,0.11926802078405227
62,0.013309892607413012,0.014489804643697979,0.1318381267626065
63,0.01328540557394163,0.013173155175925363,0.17481813147611058
64,0.01242612958903612,0.01256050535438201,0.12150811156942073
65,0.01242612958903612,0.013565251061713093,0.1108069717914394
66,0.01281569913017229,0.014407374154202887,0.10088851433605671
67,0.01431163798533372,0.01381031781461138,0.17898792221723447
68,0.01314738898873953,0.015002205778207392,0.1478628641891059
69,0.014837001117266074,0.016555002663687465,0.17074954125344524
70,0.015671790068700217,0.016822343869579537,0.12812714979679904
71,0.0156962771021716,0.017486237216714287,0.13303915609724554
72,0.016713610716938748,0.018025369059672433,0.16153952103754093
73,0.01776433016180222,0.020420289037642286,0.1741703943815462
74,0.020161850085594152,0.02118443107181099,0.30221970279649535
75,0.021542036394618935,0.02112650657517763,0.22127968946262963
76,0.019531863017557258,0.022360725553455155,0.1425325444868875
77,0.0224658678643124,0.022819658446786156,0.20493108348884806
78,0.022434705028622007,0.022685991255980587,0.18219286298048065
79,0.022365696736020957,0.02230948885214469,0.17027721615019112
80,0.020989956415808017,0.021353748306256123,0.13802537387054375
81,0.02111239840216618,0.022701584737932434,0.12383589154531006
82,0.022156442044810626,0.022701584737932434,0.141372015525793
83,0.022261065980915165,0.022104528398340928,0.21171208960013596
84,0.02070279463537171,0.02017745382461196,0.1895473611032127
85,0.0186414173779601,0.01959375942710434,0.17521621149624447
86,0.01951182197289772,0.020471525738952764,0.1444352553970361
87,0.020413396222526983,0.022748372008068896,0.1840888518369289
88,0.022038452866265573,0.02693668572040027,0.3286081665154877
89,0.026617562220420096,0.026188143992464358,0.2901218547006582
90,0.025967534107723664,0.02664930160138236,0.18448017619309395
91,0.0274746015729172,0.0283847844876724,0.22389087122252513
92,0.027690545704349034,0.028845942096590402,0.20467470436071725
93,0.029487011582387285,0.030897771350215042,0.21958613525336698
94,0.029774173362823605,0.02969252144453513,0.4113429681873431
95,0.03279722754683935,0.034134814420674675,0.5963187950100313
96,0.03399041638471802,0.034633846788819256,0.21685348598310641
97,0.033756674660036304,0.03455140947504322,0.27257228661277466
98,0.03337156474571447,0.0344132860287827,0.247398296335822
99,0.033391598971372755,0.035079404091504465,0.1573832416243547
100,0.03456030759478129,0.03499029263096742,0.16117518572698272
101,0.03467160733310484,0.035106141624234144,0.2001540560267043
102,0.0336075294648021,0.03378726744087451,0.2167590075183482
103,0.03291743290078908,0.03200723564859689,0.1729895984285452
104,0.031835543801233976,0.034402148802285815,0.16993986988523976
105,0.033391598971372755,0.031075994271289126,0.233762106250663
106,0.030515466988185302,0.030601474720287222,0.21578743548677015
107,0.028941614224796644,0.03133665450613925,0.16033176964920157
108,0.03134358013740042,0.0320139097953579,0.1571268288859554
109,0.03194239755074568,0.03386746639050167,0.1244026615030539
110,0.03288404707069276,0.0344132860287827,0.12298575341382859
111,0.03460482203490971,0.03695523513964202,0.17852910844191805
112,0.036225425870835215,0.03790206317462069,0.1502513779201778
113,0.037950660461866514,0.038748642522565435,0.15624970170886707
114,0.037745858578469266,0.03814489838765103,0.12700712120924906
115,0.037685755901494394,0.0390805891961328,0.11219689083505788
116,0.03895685864760029,0.04002296779993747,0.14811924331723672
117,0.038927918806315825,0.04029252689713561,0.1290582886753696
118,0.03932417096867227,0.04010539146515163,0.10428913408251966
119,0.038683048471602005,0.03929001272967245,0.1460140977599025
120,0.037732506974031244,0.03861496850747892,0.1350970456170664
121,0.03928854850616753,0.04137525366278777,0.17161991276656474
122,0.04063089617728291,0.04154011464177798,0.10804057781160314
123,0.04149685478340867,0.04213048318604659,0.09832455500340606
124,0.038289032941654005,0.04079824706060306,0.09315616957482875
125,0.04021016380045633,0.041520064904371184,0.11613053582968898
126,0.04187974170332459,0.04305058733685746,0.15629016847214308
127,0.04251862756798644,0.042524817435983214,0.11195398942459624
128,0.0420823205923159,0.04213048318604659,0.09613168664528247
129,0.04296831342409996,0.04196786057120527,0.1693325995539514
130,0.04100711411398106,0.04224410746372631,0.11013224565126818
131,0.04084904966511815,0.042422330384800394,0.10256183516368134
132,0.041739502123716576,0.042861213540724585,0.11990224655067898
133,0.04239397622522484,0.043413720974328524,0.11229809135351643
134,0.04333783510157538,0.04319316021429198,0.11578643390076877
135,0.04348699393481206,0.0443560859295713,0.12883562064654597
136,0.04303063909548077,0.04377907932738659,0.15359801957542704
137,0.04421047632892139,0.04480834467614128,0.1892909819750819
138,0.04372964127511997,0.043957315897022564,0.1777801708288951
139,0.04363836212445221,0.04450980968206461,0.23801286412860742
140,0.043990086208677726,0.04501330512994506,0.17321902212133766
141,0.04482042235229877,0.04555688640407721,0.12663599662445352
142,0.0453012710441027,0.047909475367365534,0.13958398285177215
143,0.047400486939423725,0.049424411142180935,0.05767236387605985
144,0.04934387501829027,0.05040242614106327,0.11429528072842325
145,0.05002951195548894,0.049629371595984684,0.09586855185318281
146,0.04864042684983921,0.050371239177159605,0.0986214345050814
147,0.05003174858789736,0.049758582531335305,0.08203668278480702
148,0.05052148925732497,0.05126681686226592,0.1317234485264788
149,0.050572686318673676,0.05065193550085462,0.2024683582849245
150,0.05027884191701709,0.047147558048783844,0.26818654989652746
151,0.04661466523593111,0.043992952292100235,0.43252257971448216
152,0.042741240682636045,0.04575739742670698,0.3184940636871567
153,0.04551497854312611,0.045554661688490206,0.4864060916326161
154,0.04399899182430392,0.04318648606753098,0.3271980140902312
155,0.03928854850616753,0.04243124289571029,0.43807556744552417
156,0.04093809218337752,0.043046124257121565,0.2858238743954689
157,0.043039544711106936,0.040851708477500526,0.3664130301364456
158,0.040337051775626326,0.042549316604564014,0.29099225982404625
159,0.041401129643929085,0.040943058302186475,0.21906658772286802
160,0.04083569806068013,0.04151560182463529,0.42533001586539115
161,0.03661945503878572,0.03417045081575237,0.45857369716852314
162,0.03263249411475869,0.031940398641053636,0.2979554335906132
163,0.030713586250362274,0.03247953048401178,0.29361019724791054
164,0.03144821089250621,0.032408244045294535,0.26722169991864975
165,0.032165010665395274,0.030668298079268602,0.21760917926009818
166,0.030829345615500173,0.029699195591296135,0.2791036020393636
167,0.02996340064737689,0.030385363391424683,0.15160083020052023
168,0.030043537550010047,0.029962080541733258,0.2761145736409722
169,0.028643310196325725,0.032123070993301736,0.2020905116464286
170,0.03049765575693293,0.028995202769347805,0.22763559289790827
171,0.028583207519350853,0.029999955300959835,0.21267693957801367
172,0.029495917198013477,0.0304856257270205,0.18152489250427828
173,0.031063087340181872,0.031147294358568264,0.18997918583292228
174,0.029845404649830584,0.030703948122908165,0.180188917941605
175,0.029678448223344006,0.031138381847658367,0.16234247035204608
176,0.029600534315116764,0.03040765149298036,0.15355079714818218
177,0.030468715915648467,0.03223000747565856,0.24630522318361037
178,0.03161070769217844,0.03154161495994301,0.13668267725417013
179,0.030617874748885165,0.032657753405085865,0.15741023066996157
180,0.03128347746042555,0.032109709051217836,0.17199775940506062
181,0.032801673535651193,0.03256419251337482,0.1444352553970361
182,0.03183332080682805,0.030842071569168683,0.19355521757069552
183,0.029825370424172284,0.030040054775773414,0.15671523753788383
184,0.02829826873332046,0.02891722853530765,0.2230137104351683
185,0.028365054031515596,0.028999665849083686,0.13800514048890575
186,0.02876129255586954,0.03031185223712042,0.15073042507713222
187,0.030159296915147932,0.032176546058761094,0.29369792004869993
188,0.03169085823281409,0.033125598809326764,0.2081832802896076
189,0.0326124598891004,0.03519080365359718,0.21455266144255541
190,0.03591822986474061,0.03733396908334585,0.2636996462720902
191,0.036681780710166534,0.03694856099288102,0.16075011666124198
192,0.03558431701176745,0.03643837774967766,0.21406685862163216
193,0.03645472160670507,0.04006082891060217,0.3812839606555508
194,0.03879212521551964,0.041105680917027765,0.2853650606201525
195,0.041881964697730506,0.0407492350748796,0.18551251559012305
196,0.0371047497194015,0.037104509460961305,0.31374399166035133
197,0.03602508361425233,0.03755452984338242,0.2312656027268952
198,0.03746537941925321,0.03763472879300955,0.2238503708489806
199,0.036668429105728484,0.037821864224993534,0.11964586742254817
200,0.035617702841863774,0.036396053559277095,0.3232103910043864
201,0.034751744235738,0.035839096694499153,0.26994759352494146
202,0.034958782751543654,0.033945440624541814,0.37092016714252085
203,0.032392069768856724,0.03580122193527259,0.4427041719619645
204,0.03539954935402852,0.03703767245341805,0.26496137575164325
205,0.03679085745408414,0.03699534826301748,0.18165308206834369
206,0.036285542185812564,0.03694187319755812,0.209202108358699
207,0.03624769672890191,0.037890925948123794,0.13318757904294895
208,0.03674188338714138,0.037982275772809715,0.20422936830306998
209,0.03814433373523163,0.03835654663677768,0.14160816127228582
210,0.038044162606940185,0.03884889120959936,0.12803270494230934
211,0.03772360135840505,0.038227335701427057,0.13873384472029066
212,0.0372427663046036,0.03718470841058846,0.17388023693357121
213,0.03635677347281954,0.038064699438023875,0.13113641157682845
214,0.03728505775032612,0.03778176475017997,0.13849766536352934
215,0.03725389491463571,0.039232088233039086,0.15845604778465983
216,0.038407015301197805,0.04235995645699303,0.26370640193605904
217,0.04230937969577736,0.04285676410955058,0.2293223914432021
218,0.042779086139546674,0.044260300322273266,0.45596927107259644
219,0.036285542185812564,0.034201637779656055,0.825293454615315
220,0.033113329168560135,0.034190500553159156,0.2624716278918443
221,0.034319883248879315,0.035291052340631124,0.2006263475196899
222,0.03482965814396524,0.03512619136164093,0.16109421859016218
223,0.03383682520067195,0.03351324526394049,0.2210907661433817
224,0.03277941631558698,0.0330520876550225,0.14071076710329095
225,0.03227186441490698,0.030077929534999978,0.2945075914169054
226,0.028705649505709016,0.02950314764840227,0.25914525322850157
227,0.029406861041751636,0.02953210989671895,0.22955181513599457
228,0.029689576833376113,0.030158128484627136,0.20612535715951824
229,0.029190930548322294,0.028754592271904467,0.16405625794294673
230,0.02816025214811836,0.029846231548466537,0.12508414330719397
231,0.028164698136930205,0.02444820485071937,0.40971686978696337
232,0.022479226287751675,0.02520343437397818,0.30890619683275655
233,0.024208906867594818,0.022732771701836116,0.3371029602176763
234,0.022254390178696154,0.021500784263426526,0.3431012840063655
235,0.02537093968878433,0.027852326791475257,0.27826021957185093
236,0.025749380619888407,0.025045261190310877,0.22391786026813199
237,0.024941301696331575,0.024229875630550762,0.25962430038545603
238,0.025934148277627342,0.0254529573823314,0.22413377263298678
239,0.024435972790057506,0.024706633545701545,0.27745054820364545
240,0.023770370078517122,0.024804657517148485,0.1882384091964148
241,0.024487169851406185,0.022665941518573804,0.1903772658530562
242,0.021428500023886965,0.02178817520672538,0.2322237306510726
243,0.01893749159302384,0.017461731223852556,0.3312463709312585
244,0.01537349285923055,0.01680229413217274,0.6535962046209279
245,0.01797136185860662,0.01794071385459034,0.29294222677170817
246,0.015170920789240483,0.017920664117183557,0.2033252520803748
247,0.018269659068076288,0.017564211450754444,0.23424115340761742
248,0.01891077474614529,0.02090372792383502,0.18927071498317538
249,0.020644914952802768,0.019827682129224797,0.1950531264070099
250,0.017904576560411486,0.019101408030001724,0.17966940402137452
251,0.019295891479468377,0.021552027789017936,0.17116785465521714
252,0.021172501079141037,0.024276662900687238,0.2460555661091799
253,0.02219873349053314,0.022743915752613947,0.2642461492379275
254,0.022051811289704848,0.01980317613636305,0.2448410926671402
255,0.01955635005102864,0.019638315157372868,0.18090414445532074
256,0.01941610365241936,0.017241170463816013,0.18386618380810527
257,0.017891218136972212,0.020135122809930434,0.17367108023268524
258,0.01836537738855465,0.020467069483497816,0.11994946897792383
259,0.02103225468053177,0.019284094030811702,0.13740462582158622
260,0.01849449517713181,0.022581279489210765,0.2871395819662357
261,0.02140846579822868,0.023312009843888773,0.15419853424274654
262,0.023029069634154173,0.02304690017786465,0.13314711227967294
263,0.022819821761945094,0.023035756127086818,0.19357548456260204
264,0.022238808760850964,0.020480438249862648,0.2010379388677615
265,0.020012698071358692,0.019965812399766247,0.14950244030715484
266,0.019342642552005213,0.019030121591284463,0.1366421768806256
267,0.017733167326111826,0.01748178096125934,0.12749964608387268
268,0.01715437731942361,0.01694264229402026,0.15122298356202435
269,0.016159307743721915,0.01680897510321469,0.11864051707112591
270,0.014122424338782927,0.01283898378677098,0.23602915247136977
271,0.01223468612907816,0.01076487325587161,0.2428506253459337
272,0.010082036540000033,0.009548479299413867,0.23680511274026805
273,0.009265058819818275,0.008893491638908055,0.13036048491819868
274,0.009794867940562474,0.008786561980832164,0.17247008450831472
275,0.00852821800226966,0.011934479942192877,0.21090241823193048
276,0.01192080068276205,0.01335138492128038,0.1798110713031091
277,0.016019061345112648,0.01578639754978288,0.29199085451149964
278,0.01611033367677915,0.017644410400381588,0.22471402030839976
279,0.01830972751939286,0.020623017951578115,0.2680246156228864
280,0.020008245263545596,0.021099775866728898,0.21011298024536304
281,0.020420078843747233,0.021696832206320404,0.32752860469121375
282,0.015386851282669825,0.014030871750366991,0.5276925421368575
283,0.013581479789005368,0.015494557175310009,0.3067538288481775
284,0.013585932596818465,0.01892764136438259,0.27330099084415954
285,0.018699297060529044,0.01801645654876255,0.22101652106026148
286,0.01852788782622937,0.019645002952695764,0.14464441209792206
287,0.0179802674742328,0.02081460963901703,0.15251845775115308
288,0.01983238322143284,0.020571781250267637,0.1343548636680123
289,0.02016407308000008,0.021387166810027752,0.165122308439283
290,0.02113465562223038,0.019542522725793876,0.16814508154725008
291,0.019133387860794895,0.01968510242750933,0.18025640736075638
292,0.01773093751270466,0.019653915463605648,0.1444015106874604
293,0.019810126001368625,0.02089258387305719,0.1251448770623765
294,0.02014626866774895,0.020763372937706567,0.1213394216318108
295,0.02052024997203869,0.024437067624222472,0.256972618252016
296,0.0235722439973389,0.024833619765465165,0.16304418553782413
297,0.023463160434420025,0.02307808714176833,0.22370870356724604
298,0.022761942079376152,0.02422096311964088,0.12605574894904054
299,0.022784199299440366,0.023855597942301868,0.13967170565256154
300,0.021755737074641096,0.02118888732726594,0.14972510833597846
301,0.01868593863708977,0.021249036539486302,0.14848361223806342
302,0.019812348995774554,0.01998808685276003,0.1302727621174093
303,0.018628058954520826,0.0198187696183149,0.08778534949906583
304,0.019707725059670014,0.02091708986591892,0.1273040007109244
305,0.020132910244309674,0.01905239604427826,0.18099186725611013
306,0.018033687529987408,0.015893334032139703,0.2645632957315094
307,0.015130845518922659,0.014567778877738136,0.26406398158264843
308,0.013690556532923004,0.015024480231201176,0.2012201065230406
309,0.012844638971456768,0.012199596432497947,0.1861400193030494
310,0.01113053299045759,0.012919182736398124,0.17462920815686264
311,0.012479556463791966,0.012108253432092958,0.11963235609461048
312,0.011700417381519612,0.01385709826046691,0.15575714322397494
313,0.013167423214397816,0.012489212091383817,0.08281936510740565
314,0.011155020023928972,0.011894380467379312,0.1310891891495836
315,0.012239138936891256,0.014191276473902226,0.2175552011688845
316,0.01398885374239267,0.01482620757272031,0.11337093112409005
317,0.015698506915578767,0.016412422961971998,0.17114086560961028
318,0.014358389057870555,0.015097998209786384,0.11510495209662872
319,0.014511987060917858,0.01647479688977936,0.1617891781119714
320,0.01732578655372327,0.01772238463442173,0.16373238939566453
321,0.01759069793309663,0.017713472123511848,0.13294467763248732
322,0.018009200496516026,0.01907913357700794,0.15097332648759385
323,0.018256300644637014,0.0186692126694004,0.14928652794230005
324,0.01779772281089978,0.018715999939536876,0.1618566675311228
325,0.01779772281089978,0.018809567655528867,0.13262080908520513
326,0.01864364719136727,0.02083466620070476,0.380386566486556
327,0.020591488078046907,0.02487371924027873,0.29684888272073245
328,0.02441593856439922,0.026027732444648177,0.3010861628810077
329,0.025123839540663342,0.026593601820336002,0.17091819758078666
330,0.025513402262798288,0.026032188700103126,0.1560944894889263
331,0.02710062026862746,0.029108827047027525,0.22623216252635214
332,0.02868337864764231,0.029803907358065956,0.2093977873419158
333,0.029714070685848734,0.029082089514297846,0.24632545656524837
334,0.028460779170995196,0.029197938507564566,0.14629749954390867
335,0.02875238694024336,0.02877465565787314,0.21862125166522076
336,0.028939391230390715,0.028736780898646563,0.14986005356401272
337,0.027815197047110607,0.028008275259555557,0.13066412008384284
338,0.02857876153053901,0.03154606439111701,0.23636653234658964
339,0.031000761668801086,0.03068167366991438,0.18611303025744258
340,0.030321793714820175,0.029714795897528914,0.16138434242786867
341,0.02955601987498835,0.03112723097259959,0.19265110134800034
342,0.030827122621094244,0.031681963121790516,0.17693675475111395
343,0.031192211947760284,0.03225005721306534,0.2529985064941089
344,0.03272375962742395,0.03267557842690566,0.20590268913069462
345,0.032096002372794225,0.03214758381044441,0.44735300986004284
346,0.044359621524155596,0.04563041120694336,0.9999999999999999
347,0.04464456031018599,0.049252862367867856,0.47866702481768786
348,0.04649223688757545,0.04705177244148581,0.30929079913522123
349,0.04633418607671505,0.04708518412097648,0.23758103939889785
350,0.04708437167970045,0.04797853709049579,0.19678718098981704
351,0.047175650830368204,0.04809884916349841,0.1519584434573781
352,0.0479926353695512,0.04898328962210782,0.2128388738516548
353,0.04743833239633438,0.04945113502634871,0.16928537712670655
354,0.04803270382086777,0.04897661547534682,0.1510003155332007
355,0.04898546831284448,0.049446685595174705,0.14711392657608297
356,0.04832208859571002,0.04835949574978665,0.15345631868342396
357,0.04802379820524161,0.04864911823295345,0.20802806806966684
358,0.04867827230674987,0.04878279224803997,0.1345167979416534
359,0.048417813735189635,0.0498031314373229,0.22782451621715624
360,0.05000725473542472,0.05071432307722387,0.24066451265177893
361,0.04968224749807776,0.05089477071388496,0.11886994076391838
362,0.04986923815022262,0.05127127994200181,0.14151368280752757
363,0.05120044357330339,0.0508368462172516,0.15068320264988735
364,0.04943737716336394,0.050404650856650274,0.16821257096640144
365,0.04890755440461725,0.049137013374601135,0.15232953443190514
366,0.04763645165851135,0.046040332114550886,0.22866793229493737
367,0.04520776889902903,0.04429816143293794,0.23446382143644104
368,0.04291043374153103,0.04168046280362547,0.22289227653507174
369,0.041182976156093815,0.04164258804439891,0.16453530509990116
370,0.04207341497668973,0.04454099664596828,0.17448750726485954
371,0.04385429261788154,0.043264460301571106,0.1547517928725527
372,0.0417328195024963,0.04335134704652116,0.14726910518575523
373,0.041630411741796436,0.041522289619958186,0.1456497624493443
374,0.041697197039991585,0.04418677551940711,0.1614248428014132
375,0.042398422214036696,0.043079549585174154,0.0881969408471374
376,0.04211126043360039,0.041321792245890304,0.19268484605757602
377,0.03880549045796017,0.03544031301338853,0.4799624990068166
378,0.036285542185812564,0.03736515604724955,0.25303225120368456
379,0.03754551632188638,0.03902935249482234,0.17164690181217157
380,0.037721378363999136,0.03929223744525945,0.177267378962365
381,0.040196798558015806,0.04048635012444246,0.14100764660496629
382,0.04257874388296379,0.04244238012220719,0.20499857290799944
383,0.04273457169941827,0.04319984800961488,0.1182761817605677
384,0.04315975006505668,0.043413720974328524,0.1258330809202169
385,0.04299501663297603,0.04357189415799581,0.11475409450373968
386,0.04388100946476009,0.044108801285366955,0.1615665100831478
387,0.04387432684353984,0.04417341357732321,0.11061129280822263
388,0.043230994990066135,0.043146386592717384,0.1459938643782645
389,0.0429304679671893,0.043460508244464985,0.10748056351782816
390,0.04251862756798644,0.04325777250624824,0.20802806806966684
391,0.043331166118357606,0.04420682525681391,0.13287722182360445
392,0.04420379370770114,0.04599132012882742,0.12654830743393264
393,0.04541257078242625,0.04653045197178557,0.08120677803496355
394,0.04571087481089717,0.04624974199952864,0.07468218466207496
395,0.045132077985207714,0.04583759637633411,0.08124727840850808
396,0.04497848680116165,0.045066766546842524,0.07157844441728735
397,0.04496734455312704,0.045530162519909406,0.06850169321810658
398,0.044076905732531146,0.04505340460475862,0.06649778178949943
399,0.043796412935312584,0.04396399004378357,0.10359414095044192
400,0.04373854689074613,0.04627647953225833,0.159319697244079
401,0.045773200482277954,0.04577967187970075,0.12283729685785666
402,0.044537706560674295,0.04732801933400682,0.17059432903350447
403,0.04689961765996398,0.048314946843799056,0.1385786325003499
404,0.04806386665655818,0.04896992768002392,0.14150696075382724
405,0.047816773327438444,0.04847312002746637,0.10628628984715797
406,0.04846456480772646,0.048874128424164,0.09684691315899821
407,0.04882964049639002,0.049065726935883874,0.10989609990477539
408,0.04829983137564581,0.04902562746107028,0.08974203850042813
409,0.04839555651512542,0.050694273339817075,0.15934668628968585
410,0.05032335635714552,0.05413626321551862,0.24378176422450423
411,0.05389849051997217,0.05238073059182177,0.22955181513599457
412,0.05169242087513945,0.05127127994200181,0.3698743500278226
413,0.053333058936723216,0.04794290069541812,0.6005358417886686
414,0.04620729810154506,0.04777581500084094,0.31005324807618184
415,0.04634753768115307,0.04974298222510254,0.24579243131708023
416,0.04904780762222777,0.04898328962210782,0.13724944721191396
417,0.04850463325904303,0.04904790191406408,0.13597420640442323
418,0.048767314825009234,0.04552792415576054,0.2852166040641806
419,0.04532352826416691,0.04538757599391302,0.1889873468094377
420,0.045521647526343884,0.04776690248993104,0.18496597901401723
421,0.046970848946970956,0.047980775454644686,0.11853256088869853
422,0.046632476467183465,0.04756861618288827,0.10061186821601938
423,0.04678162166241767,0.04775352689928525,0.1043701012193402
424,0.04678385829482609,0.048490945049286166,0.1211572539765317
425,0.04784571316872291,0.049402123040625245,0.11409287969150614
426,0.04827757415558159,0.04898328962210782,0.12405180391016486
427,0.04761641743285305,0.04896992768002392,0.15724154073235164
428,0.047591937218382924,0.050765559778534336,0.17448075160089072
429,0.049717856322579995,0.05157871379842652,0.14331522680948613
430,0.050603849154364056,0.05068758554449421,0.14088621270486973
431,0.05022764485566841,0.05070318585072697,0.11335741979615238
432,0.04925260950562499,0.05093487018869852,0.09951207301010741
433,0.0503100047527075,0.05200868444344081,0.21685348598310641
434,0.04898102232403265,0.04758199177353406,0.24532686187779496
435,0.04682170375173675,0.0478292764177384,0.19470226881412084
436,0.047057668470824376,0.04727231955296046,0.18269889918304194
437,0.04716228558792768,0.04754411701430747,0.13011758350773703
438,0.04674823583232135,0.048292672390805286,0.15367223104827873
439,0.0484801530445729,0.04547668745445005,0.223958327031408
440,0.044477603883699424,0.045483375249772945,0.13648024260698452
441,0.04594237990317046,0.047437180531950646,0.13098798863112504
442,0.04637647752243754,0.04544550049054638,0.20289342735066523
443,0.04464456031018599,0.043449371017968086,0.2333707482842294
444,0.042948279198441686,0.04359416861098961,0.1539016547410712
445,0.04251862756798644,0.043473870186548885,0.14486708012674568
446,0.04128092428997934,0.040918545485043784,0.2107944620495031
447,0.03967367205849187,0.04011875340723553,0.20431033543989055
448,0.03846711797817268,0.038621656302801816,0.1897430400864295
449,0.035061176874241026,0.038525857046941864,0.2700015716161552
450,0.037400817115464,0.03574998523396211,0.25602800165577627
451,0.036614995411971385,0.03669903798452778,0.19535676157265405
452,0.03665061787447613,0.03663220097698454,0.22229851753172106
453,0.03789278077929756,0.04007197978566093,0.2035613978268676
454,0.03946218755387437,0.04025465213790902,0.1270475879725251
455,0.03899916373132531,0.0413329294723872,0.12227728256408167
456,0.04127868765757092,0.042386693989722696,0.1413382708162173
457,0.04160147190051197,0.04079379762942906,0.19259712325678663
458,0.04053072504899147,0.039818007346133694,0.14941471750636545
459,0.039179471762249896,0.04123713021652728,0.1080135887659963
460,0.04104494593288921,0.04126162938510805,0.09569986191557289
461,0.0407377499267946,0.04235773174140603,0.13666241026226364
462,0.042019981282932634,0.04348055798187178,0.17605287191005678
463,0.04296385379728562,0.04256269219520978,0.13835599808179477
464,0.040310334928747776,0.038421158928733934,0.40777365850327024
465,0.03832910139297058,0.039555122395696585,0.1797706045398331
466,0.039119369085275024,0.040851708477500526,0.17054035094229078
467,0.04115848230362118,0.040441787569893,0.12805293832394735
468,0.03922399984038083,0.04026578936440592,0.12511113235280083
469,0.03895685864760029,0.038759779749062306,0.14045438797516013
470,0.03907039501833226,0.04002296779993747,0.1393613148229485
471,0.03899916373132531,0.04051976180393316,0.3678839163168846
472,0.03234309570191396,0.029868519650022213,0.94729721681433
473,0.02814244091686599,0.029008564711431706,0.3397816313967231
474,0.028928248982356117,0.02782558925874558,0.18083665503616936
475,0.028026681551728105,0.028761280067227363,0.20619956863236996
476,0.028380628630359547,0.028620931905379843,0.16639754924677372
477,0.027881982345305742,0.028609794678882944,0.10976787673044147
478,0.028164698136930205,0.0303408144854371,0.2358874851896352
479,0.030720268871582537,0.03144136627290907,0.15481252662773523
480,0.030733620476020573,0.03148813989448365,0.1346787322152945
481,0.031165495100881735,0.032853801347979744,0.2850411920728703
